Episode_Reward/motion_body_ang_vel,Episode_Termination/time_out,Train/mean_reward,Episode_Reward/motion_body_ori,Loss/surrogate,Metrics/motion/error_body_lin_vel,Metrics/motion/error_joint_pos,Episode_Reward/motion_global_root_pos,Episode_Termination/anchor_pos,Train/mean_episode_length,Metrics/motion/sampling_top1_bin,Metrics/motion/error_anchor_pos,Metrics/motion/error_anchor_rot,Metrics/motion/error_anchor_ang_vel,Episode_Termination/anchor_ori,Metrics/motion/error_body_rot,Loss/learning_rate,Episode_Reward/joint_limit,Episode_Reward/action_rate_l2,Perf/collection_time,Metrics/motion/error_body_ang_vel,Metrics/motion/error_body_pos,Metrics/motion/sampling_top1_prob,Episode_Reward/self_collisions,Episode_Reward/motion_global_root_ori,Policy/mean_std,Metrics/motion/error_anchor_lin_vel,Loss/entropy,Perf/total_fps,Perf/learning_time,_runtime,Metrics/motion/error_joint_vel,_timestamp,Episode_Reward/motion_body_pos,Episode_Termination/ee_body_pos,Metrics/motion/sampling_entropy,_step,Loss/value,video,Episode_Reward/motion_body_lin_vel
0.0005309731932356954,7.458333492279053,0.388269948605448,0.026579689234495163,-0.010743476898642256,0.872583270072937,1.0738056898117065,0.028305653482675552,1.25,385.38,0.7777778506278992,0.42391467094421387,0.24787017703056335,2.0005757808685303,0.0,0.3291022479534149,0.00017085937500000009,-0.009129575453698635,-0.6129727363586426,2.126322031021118,3.3835456371307373,0.11530878394842148,0.39158952236175537,-0.014086857438087463,0.17346656322479248,0.34292975068092346,0.7591123580932617,9.755470132827758,40688,0.2897059917449951,185.696253321,12.82113265991211,1784485062.9606333,0.34089478850364685,3.0833334922790527,0.7667993307113647,1068,0.010013346187770366,,0.09298612177371979
0.0005364279495552182,7.708333492279053,0.30120167932473124,0.026230668649077415,-0.009805626119486988,0.893760621547699,1.05210280418396,0.02933037281036377,1.2916667461395264,386.62,0.7777778506278992,0.44652530550956726,0.23394641280174255,1.9955819845199585,0.0,0.31900569796562195,0.00017085937500000009,-0.008778310380876064,-0.6091163158416748,2.0683724880218506,3.386155128479004,0.11025363206863403,0.3973845839500427,-0.01836540922522545,0.1742892861366272,0.34222412109375,0.8009246587753296,9.675017786026,41491,0.3009045124053955,188.283388297,12.917854309082031,1784485065.439075,0.3413693308830261,3.0416667461395264,0.7629381418228149,1069,0.010313348844647408,,0.09378893673419952
0.0005308164982125163,6.7916669845581055,0.38093761444091795,0.026107167825102806,-0.009666569277760573,0.9104657173156738,1.1303553581237793,0.028441747650504112,1.2083333730697632,403.84,0.7777778506278992,0.4287850856781006,0.2663400173187256,2.326322317123413,0.0,0.33783191442489624,0.00017085937500000009,-0.008314985781908035,-0.5952103137969971,2.160346746444702,3.612168312072754,0.11597704887390137,0.39796561002731323,-0.01457333005964756,0.1737949550151825,0.3415443003177643,0.7771791815757751,9.62152132987976,39703,0.3156118392944336,190.786299208,13.687164306640625,1784485068.0297825,0.3387524485588074,2.7916667461395264,0.760086715221405,1070,0.010368054267019033,,0.09305360168218613
0.0005494972574524581,6.9166669845581055,0.29875795962288976,0.02656959556043148,-0.009449706372106449,0.88548344373703,1.1057831048965454,0.028614144772291183,1.625,401.3,0.7777778506278992,0.46984195709228516,0.26229697465896606,2.1377573013305664,0.0416666679084301,0.3332849442958832,0.00017085937500000009,-0.008725772611796856,-0.6121307611465454,2.092750072479248,3.4741439819335938,0.1182551309466362,0.3981417119503021,-0.01711123064160347,0.1775045394897461,0.34062477946281433,0.7360150218009949,9.550577116012573,41134,0.29705071449279785,193.305035051,13.295724868774414,1784485070.5192528,0.3476133942604065,2.2083334922790527,0.7585618495941162,1071,0.00960678760893643,,0.09503224492073059
0.0005725354421883821,6.458333492279053,0.4479920865688473,0.027616014704108238,-0.01046879181303666,0.9122024774551392,1.1023445129394531,0.030618835240602493,1.4166667461395264,385.9,0.7777778506278992,0.42863523960113525,0.24189496040344238,2.031182289123535,0.0,0.33334586024284363,0.00017085937500000009,-0.008179442957043648,-0.5885702967643738,2.0971999168395996,3.463677406311035,0.11840798705816269,0.4001331329345703,-0.01654738187789917,0.177707239985466,0.33968669176101685,0.7981063723564148,9.46167893409729,40630,0.3222336769104004,195.874427127,13.121908187866211,1784485073.0475602,0.33940231800079346,2.5,0.7557649612426758,1072,0.010360430041328073,,0.09580472111701965
0.0005742384819313884,6.5,0.6167264510132372,0.02616339735686779,-0.009547136761102592,0.8989443182945251,1.1153297424316406,0.02690255455672741,1.4583333730697632,387.45,0.7777778506278992,0.44913944602012634,0.2791438698768616,2.0898756980895996,0.0,0.3567572832107544,0.00017085937500000009,-0.009789910167455673,-0.5780720114707947,2.1587038040161133,3.5516791343688965,0.1208566352725029,0.4026526212692261,-0.01681138575077057,0.17314408719539642,0.3387558162212372,0.768614649772644,9.385195350646972,39978,0.3002190589904785,198.312299532,13.028802871704102,1784485075.6106315,0.33403778076171875,2.5416667461395264,0.753119707107544,1073,0.010732382442802191,,0.09374156594276428
0.0005825457628816366,6.6666669845581055,0.5363851658161729,0.026919052004814148,-0.010465543647296727,0.9395806193351746,1.1041420698165894,0.029322877526283264,1.2083333730697632,382.05,0.7777778506278992,0.4491085708141327,0.25125107169151306,2.2072038650512695,0.0,0.33763957023620605,0.00011390625000000006,-0.008528409525752068,-0.5656313300132751,2.036947011947632,3.5495002269744873,0.11801627278327942,0.4029833972454071,-0.015175516717135906,0.16962221264839172,0.33786889910697937,0.8060051798820496,9.298079538345338,42080,0.29914188385009766,200.736704626,14.051584243774414,1784485078.0461488,0.32469046115875244,2.6666667461395264,0.751610517501831,1074,0.010721590323373675,,0.09266724437475204
0.0006456868723034859,6.125,0.7146813248470426,0.0284423790872097,-0.009517628129106014,0.906062126159668,1.0550355911254883,0.02637438476085663,1.1666667461395264,415.09,0.7777778506278992,0.4468318819999695,0.266845166683197,2.1351704597473145,0.0416666679084301,0.3460567891597748,0.00011390625000000006,-0.008936291560530663,-0.5888581275939941,2.025989532470703,3.4454970359802246,0.12025173008441925,0.4031941592693329,-0.01382395252585411,0.18108682334423065,0.33693331480026245,0.7866284847259521,9.230132579803467,42291,0.29847264289855957,203.193822034,12.894643783569336,1784485080.4680283,0.3456544578075409,2.5833334922790527,0.7500731348991394,1075,0.009885825822129846,,0.09873127192258835
0.0006479047005996108,6.583333492279053,0.8808212778717279,0.02872505597770214,-0.010699470376130194,0.8855366706848145,1.0781314373016357,0.03071853145956993,1.1666667461395264,388.29,0.7777778506278992,0.3983568549156189,0.2513808012008667,2.1173782348632812,0.0,0.3376579284667969,0.00017085937500000009,-0.008775632828474045,-0.5823871493339539,2.0681777000427246,3.4125990867614746,0.11580032110214233,0.40487298369407654,-0.01524515450000763,0.18210142850875854,0.33575013279914856,0.7718021273612976,9.134913396835326,41672,0.2907686233520508,205.636810358,12.601936340332031,1784485082.9241436,0.34784239530563354,2.5833334922790527,0.7488431930541992,1076,0.010425013629719615,,0.0998593419790268
0.0006876826519146562,6.5,0.7172406518366188,0.029645046219229698,-0.01013193465769291,0.8891006708145142,1.128925085067749,0.030551118776202202,1.2083333730697632,381.17,0.7777778506278992,0.4197053611278534,0.2703828513622284,2.1071183681488037,0.0833333358168602,0.33990710973739624,0.00011390625000000006,-0.008193500339984894,-0.5844432711601257,2.0486340522766113,3.517280340194702,0.11941178143024445,0.40312156081199646,-0.016228368505835533,0.18506336212158203,0.33479803800582886,0.7429271936416626,9.039328289031982,41885,0.29836130142211914,208.159336561,12.985404968261719,1784485085.3630393,0.35018736124038696,2.5416667461395264,0.7500643730163574,1077,0.011004167888313533,,0.1023419201374054
0.0006911215605214238,6.5,0.7820510978996754,0.029577206820249557,-0.00892897738958709,0.9151357412338257,1.1305034160614014,0.031428076326847076,1.75,369.16,0.7777778506278992,0.4168015122413635,0.27912575006484985,2.199033260345459,0.0,0.3514253497123718,0.00011390625000000006,-0.008199736475944519,-0.5728853940963745,2.1273670196533203,3.5893406867980957,0.12068617343902588,0.40351781249046326,-0.017158931121230125,0.1847897469997406,0.33394867181777954,0.7821289896965027,8.971994209289551,40450,0.30283403396606445,210.560820813,13.423449516296387,1784485087.9008112,0.34812313318252563,2.75,0.7485862970352173,1078,0.010311259189620614,,0.10023843497037888
0.0007047211984172463,7.125,1.055865292660892,0.029962552711367607,-0.008573505631648003,0.9109250903129578,1.0834968090057373,0.02792690321803093,1.1666667461395264,415.2,0.7777778506278992,0.40820831060409546,0.26262837648391724,2.1184298992156982,0.0,0.3387258052825928,0.00011390625000000006,-0.00723076518625021,-0.5592198371887207,1.992257833480835,3.4911890029907227,0.12054005265235901,0.40414875745773315,-0.01778874546289444,0.18121999502182007,0.33317264914512634,0.7767715454101562,8.893647003173829,42881,0.3002011775970459,213.143076382,13.289457321166992,1784485090.3007393,0.3406781554222107,3.25,0.7463078498840332,1079,0.012199092004448176,,0.09997163712978363
0.0006828563055023551,5.208333492279053,0.9210917696729303,0.029552262276411057,-0.009775137205724604,0.9744666814804077,1.1743557453155518,0.026237081736326218,1.625,375.53,0.7777778506278992,0.46447765827178955,0.3095066547393799,2.187237024307251,0.0416666679084301,0.37989291548728943,0.00017085937500000009,-0.0095073152333498,-0.5488059520721436,2.161289930343628,3.6452155113220215,0.1343221515417099,0.4077523350715637,-0.020992284640669823,0.17560184001922607,0.3321587145328522,0.8521637916564941,8.815559339523315,39729,0.3130483627319336,215.578952046,13.773558616638184,1784485092.8825195,0.3326011300086975,2.8333334922790527,0.7436140775680542,1080,0.010600692173466087,,0.09891127794981003
0.0007176116923801601,5.5,0.9941937940567732,0.02997911535203457,-0.009508018934866413,0.9821929335594177,1.1799567937850952,0.028002692386507988,1.3333333730697632,382.02,0.7777778506278992,0.4077305793762207,0.3169986605644226,2.3441309928894043,0.0,0.38810425996780396,0.00017085937500000009,-0.009077977389097214,-0.5355026721954346,2.043606758117676,3.7060980796813965,0.13236063718795776,0.4098286032676697,-0.012918575666844845,0.173349067568779,0.33126577734947205,0.8386800289154053,8.733326864242553,42195,0.2861170768737793,218.789151875,13.530723571777344,1784485095.3142629,0.3245154321193695,2.75,0.7425439357757568,1081,0.01167034856043756,,0.09780612587928772
0.0007700768182985485,7.125,1.2557515211775898,0.032272905111312866,-0.011230601464922075,0.9329270124435425,1.1330469846725464,0.031047184020280838,1.4166667461395264,392.86,0.7777778506278992,0.4567587375640869,0.2634758949279785,2.173722743988037,0.0,0.3431445062160492,0.00011390625000000006,-0.0086918193846941,-0.5611814260482788,2.7963762283325195,3.5826683044433594,0.12141939997673035,0.40966761112213135,-0.012735351920127869,0.19124548137187958,0.3305162489414215,0.7935066223144531,8.659280824661256,31646,0.30996084213256836,221.277234281,13.521114349365234,1784485098.6027238,0.3546076714992523,3.2083334922790527,0.7416097521781921,1082,0.010814264789223671,"{'path': 'media/videos/video_1082_7ec86b56cbefc75e7877.mp4', 'size': 1451873.0, '_type': 'video-file', 'sha256': '7ec86b56cbefc75e7877c2f5ac8b5a4e00d4066ef9f70763e9849ff0e0b3c4e7'}",0.10662154853343964
0.0007155066123232245,6.5416669845581055,0.9399071251042187,0.02916961908340454,-0.010564019117737189,0.9578420519828796,1.1638753414154053,0.026576032862067223,1.4166667461395264,374.75,0.7777778506278992,0.41947925090789795,0.31074997782707214,2.166564464569092,0.0,0.3759158253669739,0.00017085937500000009,-0.008549563586711884,-0.5479482412338257,2.0160374641418457,3.6426424980163574,0.12634819746017456,0.41095829010009766,-0.01700611412525177,0.1816062033176422,0.32986876368522644,0.8203017711639404,8.603456783294678,42426,0.30101466178894043,223.884588376,13.655088424682617,1784485101.0083702,0.3374456763267517,2.8333334922790527,0.7400766611099243,1083,0.01192022142931819,,0.09862910211086273
0.0007864944054745138,6.708333492279053,1.5287830229662358,0.03205996751785278,-0.010526835004566238,0.9333650469779968,1.1089688539505005,0.0313679575920105,1.3333333730697632,425.95,0.7777778506278992,0.44737547636032104,0.26179730892181396,2.1335625648498535,0.0,0.34152936935424805,0.00011390625000000006,-0.007812181022018194,-0.5575193166732788,2.200958013534546,3.518871307373047,0.11786508560180664,0.41085702180862427,-0.018957119435071945,0.19043144583702087,0.32899168133735657,0.784166693687439,8.524590349197387,39181,0.30797290802001953,226.320263538,13.218185424804688,1784485103.622057,0.3536212146282196,2.1666667461395264,0.7400673627853394,1084,0.010653290525078773,,0.10716225951910019
0.0008505354635417461,6.708333492279053,1.459498900733888,0.034325629472732544,-0.011060981056652963,0.8206353187561035,1.0185822248458862,0.02894989401102066,1.2083333730697632,420.49,0.7777778506278992,0.4834239184856415,0.2365812510251999,1.8663654327392578,0.0,0.32236769795417786,0.00017085937500000009,-0.00753417331725359,-0.5902854204177856,2.039665699005127,3.099454641342163,0.1065375804901123,0.41192626953125,-0.015611892566084862,0.20538684725761414,0.3281664550304413,0.7216277122497559,8.456373357772828,42159,0.29204678535461426,228.883834656,11.956819534301758,1784485106.0520422,0.3751184642314911,1.7083333730697632,0.7399970889091492,1085,0.010848178109154106,,0.11195498704910278
0.0008377627236768603,6.75,1.4057757717743515,0.032782427966594696,-0.009806802737875842,0.8741742372512817,1.1063868999481201,0.02995726466178894,1.3333333730697632,404.93,0.7777778506278992,0.4092341363430023,0.2701027989387512,2.1109471321105957,0.0416666679084301,0.35176882147789,0.00017085937500000009,-0.008260945789515972,-0.5457332134246826,2.155766725540161,3.4157674312591553,0.11476460099220276,0.4124701917171478,-0.01644725166261196,0.1887969672679901,0.32733139395713806,0.7656369209289551,8.368429136276244,39880,0.30916666984558105,231.335010843,12.991950988769531,1784485108.6148942,0.3478836417198181,2.0,0.7404696345329285,1086,0.011737188417464494,,0.10755821317434311
0.000907045672647655,6.708333492279053,1.4401803404837847,0.03426253795623779,-0.008631195845828188,0.9100779294967651,1.0831049680709839,0.030502183362841606,1.3333333730697632,387.03,0.7777778506278992,0.4068973660469055,0.2589057683944702,2.1405558586120605,0.0,0.3428947329521179,0.00011390625000000006,-0.006985734682530165,-0.5562976598739624,2.0581700801849365,3.4703760147094727,0.11511435359716415,0.4134695529937744,-0.017830155789852142,0.19552552700042725,0.326721727848053,0.7999491691589355,8.307756757736206,41780,0.29468202590942383,233.695507346,13.065142631530762,1784485111.0603886,0.3602266013622284,2.875,0.7399300336837769,1087,0.011180328018963338,,0.10824798792600632
0.0009223682573065162,6.833333492279053,1.5993160921894014,0.035237498581409454,-0.010078887909185142,0.8830088973045349,1.0842781066894531,0.03150726482272148,1.25,431.18,0.7777778506278992,0.44914621114730835,0.26592326164245605,2.1780881881713867,0.0,0.3426017761230469,0.00017085937500000009,-0.008481940254569054,-0.5622464418411255,1.9724128246307373,3.3962535858154297,0.1138526201248169,0.4131954610347748,-0.01459161750972271,0.19951781630516052,0.32610049843788147,0.7708597183227539,8.245763874053955,43286,0.298614501953125,236.292427205,12.551733016967773,1784485113.43387,0.36543768644332886,2.25,0.7403870820999146,1088,0.01067917519249022,,0.11183618754148483
0.000992828281596303,7.708333492279053,1.8060687548667191,0.03651318699121475,-0.008397393583436497,0.8766576051712036,1.0323928594589233,0.03156105801463127,1.2916667461395264,418.93,0.7777778506278992,0.4618755280971527,0.23897799849510193,1.9279378652572632,0.0,0.324715793132782,0.00017085937500000009,-0.0069009000435471535,-0.5679773688316345,2.180177927017212,3.2657620906829834,0.11289997398853302,0.40914398431777954,-0.016719907522201538,0.20376402139663696,0.3254878520965576,0.7531204223632812,8.196581840515137,39441,0.3122537136077881,238.697466525,12.351268768310547,1784485116.0185478,0.3709850311279297,2.7916667461395264,0.743390679359436,1089,0.010910831764340401,,0.11708014458417892
0.0009815739467740059,8.0,1.7039135204441846,0.03623916208744049,-0.010190478179720231,0.8225871920585632,0.9827536940574646,0.028206592425704002,1.1666667461395264,423.32,0.7777778506278992,0.46509143710136414,0.21239203214645386,1.8775501251220703,0.0,0.3002448081970215,0.00011390625000000006,-0.0072145843878388405,-0.5668095946311951,2.0196378231048584,3.0913333892822266,0.10292820632457733,0.4082670211791992,-0.012882724404335022,0.20254123210906982,0.3245440721511841,0.70595383644104,8.11695213317871,42560,0.2901015281677246,241.115079148,12.00147819519043,1784485118.4334056,0.37128037214279175,2.25,0.743522047996521,1090,0.010974119091406465,,0.11471107602119446
0.0009756950894370675,6.7916669845581055,1.6560742833837867,0.03633825480937958,-0.010917826532386243,0.8893547058105469,1.113231897354126,0.02811923623085022,1.0,389.94,0.7777778506278992,0.4466293752193451,0.2596341669559479,2.0591495037078857,0.0,0.3384893536567688,0.00017085937500000009,-0.0074073015712201595,-0.5426138639450073,2.020080327987671,3.3858532905578613,0.11313222348690033,0.4097212255001068,-0.016084227710962296,0.19596818089485168,0.32364028692245483,0.7476834058761597,8.03858814239502,42491,0.2934410572052002,243.642237295,13.161649703979492,1784485120.8528361,0.3599478006362915,2.25,0.7430168986320496,1091,0.011072202632203699,,0.11433097720146179
0.0009476746199652553,6.625,1.7019484762754291,0.03520100563764572,-0.00871260758722201,0.9709179401397705,1.1582978963851929,0.028774183243513107,1.5416667461395264,385.82,0.7777778506278992,0.46410948038101196,0.27195900678634644,2.282809257507324,0.0,0.35159391164779663,0.00017085937500000009,-0.00630927411839366,-0.5092288255691528,2.1107730865478516,3.618720769882202,0.12248814105987549,0.4087761342525482,-0.01565725728869438,0.18968164920806885,0.3229321539402008,0.8226971626281738,7.9648521661758425,40605,0.31017017364501953,246.121616313,13.56201457977295,1784485123.3773642,0.343126505613327,2.7083334922790527,0.7424123287200928,1092,0.010740268230438232,,0.1086617261171341
0.0010298234410583973,6.2916669845581055,1.7416662684828044,0.03809989243745804,-0.008619661902775988,0.8220874071121216,1.0257301330566406,0.027116579934954643,1.1666667461395264,407.24,0.7777778506278992,0.5083715915679932,0.22446338832378387,1.9445204734802246,0.0,0.3051581382751465,0.00017085937500000009,-0.006709309294819832,-0.5705778002738953,2.089531898498535,3.1946678161621094,0.10326497256755829,0.40695053339004517,-0.018577292561531067,0.20691227912902832,0.32205432653427124,0.7186057567596436,7.890905737876892,41336,0.288607120513916,248.70885055,11.840991973876953,1784485125.8547318,0.3741343915462494,2.0,0.7423605918884277,1093,0.01109586087986827,,0.1172027438879013
0.0009997107554227114,6.75,1.5496957167051733,0.035879336297512054,-0.010669815127039328,0.9519306421279907,1.126255989074707,0.030551642179489136,1.2916667461395264,379.54,0.7777778506278992,0.4370024800300598,0.28594478964805603,2.1502554416656494,0.0,0.36275261640548706,0.00017085937500000009,-0.007765653543174267,-0.5170813202857971,2.1799747943878174,3.5441861152648926,0.11854749917984009,0.4068244397640228,-0.01519454549998045,0.19072547554969788,0.32129448652267456,0.8143407106399536,7.8105075597763065,39518,0.30757951736450195,251.094579596,13.065375328063965,1784485128.442852,0.348435640335083,2.875,0.7419524192810059,1094,0.011930065881460904,,0.10933788865804672
0.001081341179087758,6.7916669845581055,2.0433713214844467,0.03934350237250328,-0.010137912724167109,0.8252056837081909,1.027824878692627,0.028947826474905014,1.1666667461395264,409.05,0.7777778506278992,0.504194974899292,0.2388838827610016,1.8367595672607422,0.0,0.31777557730674744,0.00017085937500000009,-0.007148356176912785,-0.5528194904327393,1.9993700981140137,3.1799755096435547,0.11008742451667786,0.40868431329727173,-0.01644314080476761,0.2101469486951828,0.32038256525993347,0.7155107259750366,7.73709454536438,43005,0.28646159172058105,253.660227815,11.971113204956055,1784485130.8282893,0.37400901317596436,2.0833334922790527,0.7403502464294434,1095,0.010935574350878597,,0.11913448572158813
0.0010523226810619235,6.625,1.8542764963954688,0.03675757348537445,-0.009973357082344592,0.8931717872619629,1.0821692943572998,0.028482532128691673,1.375,377.77,0.7777778506278992,0.44414734840393066,0.25990232825279236,2.1365396976470947,0.0,0.34026455879211426,0.00017085937500000009,-0.007071644067764282,-0.5177154541015625,2.1526095867156982,3.3477840423583984,0.11577759683132172,0.4101806581020355,-0.014243895187973976,0.1942819058895111,0.31980597972869873,0.7583318948745728,7.663051867485047,39896,0.3113679885864258,256.125829837,12.789146423339844,1784485133.3995585,0.35011184215545654,2.5,0.739764928817749,1096,0.011837980384007097,,0.11155450344085693
0.0011716866865754128,6.5,2.1370739974081516,0.040196456015110016,-0.00901515561126871,0.8139081001281738,1.0328550338745117,0.029964428395032883,0.7916666865348816,403.76,0.7777778506278992,0.44177818298339844,0.22842538356781006,1.8321590423583984,0.0,0.31345683336257935,0.00017085937500000009,-0.0071702394634485245,-0.5532346367835999,2.03865647315979,3.1891345977783203,0.10377176851034164,0.40962326526641846,-0.013590216636657715,0.2119024246931076,0.31906139850616455,0.7139131426811218,7.607517075538635,41727,0.3172144889831543,258.670593632,12.270243644714355,1784485135.8846285,0.3827439248561859,2.1666667461395264,0.7397257089614868,1097,0.01072102840989828,,0.12303974479436874
0.0011096789967268705,6.208333492279053,1.8984019868820905,0.037884194403886795,-0.00906507429172052,0.9319879412651062,1.0968223810195923,0.028087882325053215,1.25,374.19,0.7777778506278992,0.44699808955192566,0.2522207498550415,2.0599710941314697,0.0,0.32979315519332886,0.00017085937500000009,-0.007866641506552696,-0.5242313742637634,2.1285741329193115,3.512242317199707,0.11315172910690308,0.4075649678707123,-0.017149725928902626,0.2004639357328415,0.31847962737083435,0.8053462505340576,7.538902497291565,40727,0.28512096405029297,261.169957202,13.282211303710938,1784485138.4103544,0.3608035445213318,2.1666667461395264,0.7401623725891113,1098,0.011600992130115628,,0.11640061438083649
0.0012191651621833444,7.5416669845581055,2.2976527868211267,0.04244156926870346,-0.009484993427759037,0.8527902960777283,1.059974193572998,0.03193792700767517,1.3333333730697632,423.82,0.7777778506278992,0.46295028924942017,0.23869511485099792,1.900045394897461,0.0,0.32648342847824097,0.00011390625000000006,-0.007637122180312872,-0.5651720762252808,2.0978312492370605,3.1574008464813232,0.10989305377006531,0.4069242477416992,-0.015207834541797638,0.2178579866886139,0.3178980052471161,0.762508749961853,7.483331871032715,41093,0.2943539619445801,263.675605493,11.79223918914795,1784485140.9021444,0.3908388018608093,1.9166667461395264,0.7400169372558594,1099,0.011278194840997458,,0.12714363634586334
0.0011648265644907951,7.6666669845581055,2.1175896093994377,0.04050964117050171,-0.008834308700170369,0.8672314882278442,1.0497868061065674,0.031164493411779404,1.3333333730697632,412.93,0.7777778506278992,0.4805459976196289,0.2359621226787567,1.8750251531600952,0.0,0.3239222466945648,0.00017085937500000009,-0.007275750394910574,-0.5428471565246582,2.1145896911621094,3.2801170349121094,0.11022785305976868,0.4064389169216156,-0.013125751167535782,0.20986688137054443,0.31721165776252747,0.7584495544433594,7.425057053565979,40838,0.2925577163696289,266.160287768,12.42255687713623,1784485143.4129684,0.375044584274292,2.5416667461395264,0.7399172186851501,1100,0.012069948110729456,,0.12078756093978882
0.001155633945018053,6.458333492279053,2.044904903564602,0.03909975290298462,-0.008909857145044952,0.9376654028892517,1.122267723083496,0.02928945980966091,1.5416667461395264,391.45,0.7777778506278992,0.46080121397972107,0.28518301248550415,2.0784897804260254,0.0,0.3677503764629364,0.00017085937500000009,-0.007895389571785927,-0.5190185904502869,2.0855376720428467,3.506432294845581,0.1269994080066681,0.4051661193370819,-0.01696087419986725,0.199098140001297,0.316472589969635,0.803992748260498,7.361662769317627,41298,0.29477882385253906,268.588114554,12.964883804321289,1784485145.8959875,0.3559975028038025,2.875,0.740167498588562,1101,0.011525344988331198,,0.11610198020935059
0.0012796358205378056,6.333333492279053,2.3362749735545365,0.041380830109119415,-0.009804295676440233,0.8870358467102051,1.0767626762390137,0.030651170760393143,1.4583333730697632,416.14,0.7777778506278992,0.45116138458251953,0.2591055929660797,2.0566294193267822,0.0,0.3394356667995453,0.00017085937500000009,-0.007271453272551298,-0.530631422996521,2.0387351512908936,3.2113380432128906,0.11441554874181747,0.40319034457206726,-0.01457637082785368,0.20849192142486572,0.3156513273715973,0.77906334400177,7.280078959465027,42290,0.28576040267944336,271.687952578,12.088743209838867,1784485148.3219576,0.3742138743400574,1.9583333730697632,0.7409473657608032,1102,0.011838057124987245,,0.12457426637411118
0.0013804457848891616,7.7916669845581055,2.5905180037394167,0.04441259801387787,-0.009269498335197569,0.7952158451080322,1.0072710514068604,0.034879621118307114,1.25,425.37,0.7777778506278992,0.4266355633735657,0.21331749856472015,1.8683770895004272,0.0,0.3018386662006378,0.00017085937500000009,-0.006440074648708105,-0.5514533519744873,2.6792759895324707,3.042741298675537,0.10065706819295883,0.40264302492141724,-0.018555788323283195,0.22288671135902405,0.31489118933677673,0.6949054002761841,7.206015634536743,32783,0.31929993629455566,274.26445209,11.716947555541992,1784485151.5388877,0.3943316340446472,2.0833334922790527,0.7405858039855957,1103,0.011405462585389613,"{'path': 'media/videos/video_1103_3da2acf5b02721fd9e32.mp4', 'size': 1579583.0, '_type': 'video-file', 'sha256': '3da2acf5b02721fd9e3260049ab80f1b8a845ed0f286f6a771daa630f04ff01e'}",0.12952998280525208
0.0012950366362929344,6.833333492279053,2.481893279273063,0.044221170246601105,-0.010663822141941637,0.8627452254295349,1.0570837259292603,0.030368637293577194,1.4166667461395264,424.58,0.7777778506278992,0.4307926297187805,0.24884089827537537,2.0444724559783936,0.0,0.33359622955322266,0.00017085937500000009,-0.006798682268708944,-0.5485219955444336,2.073906898498535,3.2919607162475586,0.11135366559028625,0.40161436796188354,-0.01634315773844719,0.21864300966262817,0.3143218457698822,0.7542068362236023,7.141730070114136,41508,0.29439401626586914,276.809960344,12.288873672485352,1784485153.9958708,0.38940852880477905,2.125,0.7406679391860962,1104,0.011780013469979167,,0.12951910495758057
0.0013329056091606617,7.0,2.2500572758167983,0.04380226880311966,-0.008138454868458211,0.868255078792572,1.0702855587005615,0.028480401262640953,1.3333333730697632,419.05,0.7777778506278992,0.43000292778015137,0.2464190423488617,1.8838012218475342,0.0,0.32206493616104126,0.00017085937500000009,-0.006664825137704611,-0.5345319509506226,2.155423164367676,3.197117567062378,0.10759793221950531,0.4015728235244751,-0.01672462932765484,0.2152380347251892,0.31391191482543945,0.762903094291687,7.106909894943238,40167,0.2919480800628662,279.211245241,12.17957592010498,1784485156.5415142,0.38292133808135986,1.8333333730697632,0.7397912740707397,1105,0.012282967800274491,,0.12572622299194336
0.0012341670226305723,5.75,2.4200836685299874,0.04056243225932121,-0.01053907604655251,0.9570512175559998,1.164871096611023,0.029936328530311584,1.5833333730697632,403.44,0.7777778506278992,0.43997710943222046,0.2851240038871765,2.141507863998413,0.0,0.36985525488853455,0.00011390625000000006,-0.006636956240981817,-0.4989304542541504,2.019225835800171,3.5669617652893066,0.12485575675964355,0.4012379050254822,-0.014399005100131035,0.19707965850830078,0.31320321559906006,0.8348956108093262,7.036966300010681,42666,0.2847912311553955,281.643118039,13.062434196472168,1784485158.942619,0.3497577905654907,1.9583333730697632,0.7389063239097595,1106,0.012042982736602426,,0.11981716006994247
0.0014165232423692942,7.5416669845581055,2.688664241731167,0.0445554181933403,-0.010202309431042523,0.8011382818222046,1.0042707920074463,0.03146127611398697,1.625,421.42,0.7777778506278992,0.4639427065849304,0.22366778552532196,1.946857213973999,0.0,0.31021296977996826,0.00017085937500000009,-0.006156529765576124,-0.5348736047744751,2.0370819568634033,3.0944347381591797,0.10618358850479126,0.4000419080257416,-0.01624331623315811,0.21624019742012024,0.3124057650566101,0.6821728944778442,6.977333736419678,42127,0.2964150905609131,284.188812418,11.847731590270996,1784485161.3982775,0.381766676902771,1.8333333730697632,0.739201009273529,1107,0.0110723284073174,,0.12992870807647705
