trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,method,tracker_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
518,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00518_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00518_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.6 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,57,2.9904,0.1772338148742644,False,True,0.1116366922095425,1.9473706486775968,0.9221357809081197,9.2577839095935,0.2272288554849331,0.5954017485665104,0.4233673666421672,1.2898299780808526,0.8516788442238108,1.0,0.8516788442238108,1.0,0.2488692700270143,0.6164519870577241,0.8416057370421881,0.2488692700270143,246044.28233502043,1336810.6088037414,0.8385070631755923,,,100.0,5.0,200.0,False,1.6,3,0.7,0.06,0.7,-3117.263705779679,False,root height below threshold: 0.2489 < 0.25; duration completed ratio too low: 0.1772 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00518_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
519,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00519_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00519_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.6 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,57,2.9879584775086503,0.3018783583472302,False,True,0.1877147116182191,1.9535836089841605,0.7934397477505549,9.32726276256724,0.3053957009010838,0.5975753114805996,0.2782159234390013,0.5230075545083401,0.8841175988363235,1.0,0.8841175988363235,1.0,0.2494761341996082,0.5297775791214853,0.8324798358044438,0.2494761341996082,212802.4417699646,1197497.4306915326,0.6128160961511422,,,100.0,5.0,200.0,False,1.6,3,0.7,0.06,0.7,-3120.7609236209823,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.3019 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00519_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
520,stage3_free,pd,free,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00520_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00520_13_11_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.6 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,56,2.954692556634304,0.2707557502738227,False,True,0.1379172533340501,1.977997163891593,0.751322106303679,8.867057612893133,0.2903414176839286,0.5807013106673613,0.4385714758495118,1.1954814350486669,0.8642053880354883,1.0,0.8642053880354883,1.0,0.249531774649863,0.5329842769672879,0.821475424539543,0.249531774649863,243971.96144928184,1212975.8754488402,0.6187129624816735,,,100.0,5.0,200.0,False,1.6,3,0.7,0.06,0.7,-3111.9336758230443,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.2708 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00520_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
521,stage3_free,pd,free,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00521_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00521_13_17_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.6 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,57,2.986666666666667,0.1881696428571429,False,True,0.1445483882756166,1.6002067309061214,0.9714730049353612,7.657875322725968,0.2986107702048333,0.5438948740843725,0.1415065637922383,0.5224721880061272,0.8105611440936045,1.0,0.8105611440936045,1.0,0.2496249632902666,0.5188843344688201,0.8070618887248733,0.2496249632902666,177661.12853810503,1163745.9260780602,0.8171508120847244,,,100.0,5.0,200.0,False,1.6,3,0.7,0.06,0.7,-3113.5131550501465,False,root height below threshold: 0.2496 < 0.25; duration completed ratio too low: 0.1882 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00521_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
522,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00522_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00522_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.960688405797102,0.1499651226824941,False,True,0.1419127090873036,1.7338473176998188,1.3830985949868289,12.49872530705312,0.1780708407931107,0.4828768128332222,0.5295403702053177,0.8910336296758703,0.9406423721097928,1.0,0.9406423721097928,1.0,0.2499093118657995,0.5416881983777133,0.7335010617702116,0.2499093118657995,366268.4641197489,2250133.560095441,0.9054095102140504,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3123.451894949272,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.1500 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00522_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
523,stage3_free,pd,free,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00523_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00523_08_04_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.1666666666666667,False,True,0.1793750248799962,2.0480572778889226,1.255308706408628,9.839584253009708,0.2085024957699549,0.5039434872153283,0.3998219372790816,0.745739675309227,0.9248455924676612,1.0,0.9248455924676612,1.0,0.249603481444447,0.5187166172991098,0.7404238762785323,0.249603481444447,345347.42228592443,2306412.1580634443,0.8680590458706997,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3136.466977764283,False,root height below threshold: 0.2496 < 0.25; duration completed ratio too low: 0.1667 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00523_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
524,stage3_free,pd,free,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00524_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00524_08_05_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.969932432432433,0.2525309976111934,False,True,0.2371205878818569,1.7956736621028395,1.297013995886444,13.456228665774098,0.279129964350474,0.6616173220499142,0.8321920874817607,1.8689071622850013,0.933497769486576,1.0,0.933497769486576,1.0,0.249345855190152,0.4816072497673508,0.7463953408962165,0.249345855190152,358601.50575081015,2399533.901547193,0.5532845637891599,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3126.183900323071,False,root height below threshold: 0.2493 < 0.25; duration completed ratio too low: 0.2525 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00524_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
525,stage3_free,pd,free,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00525_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00525_09_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,1.75,0.2674285714285716,False,True,0.1090868816098427,1.3663426707318769,1.2016688911356956,9.867763236437565,0.2937508476215429,0.6449351967469846,0.3263286974755154,1.309626944338291,0.8513444349650977,1.0,0.8513444349650977,1.0,0.2480482448476917,0.5530952584970491,0.7868155861284102,0.2480482448476917,390561.72657927737,2091992.937217281,0.5784617277842187,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3091.23001141624,False,root height below threshold: 0.2480 < 0.25; duration completed ratio too low: 0.2674 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00525_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
526,stage3_free,pd,free,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00526_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00526_09_12_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.953079331941545,0.1977596719746912,False,True,0.1475108763250461,1.8725877841635008,1.156994169537904,9.475987071571534,0.2571363024347963,0.5735388722908656,0.4983396155052118,1.0548344293684355,0.908733610773518,1.0,0.908733610773518,1.0,0.2486484370154051,0.5473393826145597,0.8013785791836947,0.2486484370154051,364155.4205864528,2653514.287135148,0.7358714282319014,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3119.089158497848,False,root height below threshold: 0.2486 < 0.25; duration completed ratio too low: 0.1978 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00526_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
527,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00527_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00527_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.9536875,0.1570917708796209,False,True,0.1057451441645561,1.966354275873438,1.0896034410970263,10.114740323462796,0.1977649615186478,0.5741065321886746,0.3854706782191754,1.140568437690321,0.8385267311949786,1.0,0.8385267311949786,1.0,0.2481695422916482,0.6243453713907133,0.8216057370421881,0.2481695422916482,392026.2668625915,2235023.6073902403,0.8936264216195419,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3121.110446896168,False,root height below threshold: 0.2482 < 0.25; duration completed ratio too low: 0.1571 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00527_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
528,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00528_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00528_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.951275951557093,0.3151179406010247,False,True,0.2138511587070282,2.026947634767739,0.9997394874481472,18.85225165306194,0.3345156910276343,0.5839361979761876,0.2653354623788415,0.4342244148052281,0.8960668046133977,1.0,0.8960668046133977,1.0,0.2499623142999517,0.4840761669562668,0.8124798358044439,0.2499623142999517,308380.2696251492,2372150.1025568577,0.6108920100359421,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3129.094726119636,False,root height below threshold: 0.2500 < 0.25; duration completed ratio too low: 0.3151 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00528_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
529,stage3_free,pd,free,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00529_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00529_13_11_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,60,2.971480582524271,0.2348997345313459,False,True,0.147354412346357,2.0023227973980364,1.0360898204635642,10.716191510282036,0.2712621025556446,0.556965631968565,0.401003317226638,1.0499968426083492,0.8717853020867148,1.0,0.8717853020867148,1.0,0.2494328093038946,0.5310733553968529,0.8014754245395431,0.2494328093038946,377751.60585607897,2269248.4655227894,0.7359959974207888,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3122.200883680792,False,root height below threshold: 0.2494 < 0.25; duration completed ratio too low: 0.2349 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00529_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
530,stage3_free,pd,free,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00530_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00530_13_17_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 250.0 --time_scale 1.5 --target_blend 0.7 --root_height_offset 0.04 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,61,3.0,0.1846666666666667,False,True,0.151375186820249,1.6126134471721931,1.1568835642367898,10.52486441093274,0.2926613221453773,0.5232346316739838,0.1838602345944169,0.6667727138558308,0.819619755177229,1.0,0.819619755177229,1.0,0.2498535803499444,0.5025947359647603,0.7871303171728403,0.2498535803499444,299888.4692497754,2410068.12374952,0.8718799449029669,,,90.0,4.0,250.0,False,1.5,3,0.7,0.04,0.3,-3119.518415004578,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.1847 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00530_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
531,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00531_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00531_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.950652173913044,0.1782656745008473,False,True,0.1527080163871259,1.7895913973133135,1.1834825453271032,11.447567812215732,0.2119978496766321,0.4962533818985594,0.5362369093121052,0.9651244969594664,0.9396402138525304,1.0,0.9396402138525304,1.0,0.2498730866324556,0.5188422386106065,0.7435010617702116,0.2498730866324556,268136.5967262303,1611729.6176530533,0.7764883014205739,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3119.17792714348,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.1783 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00531_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
532,stage3_free,pd,free,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00532_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00532_08_04_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,51,3.0,0.1586666666666668,False,True,0.1536320155654296,2.030826599175799,1.0858144224778123,8.006891314164811,0.1867255506500287,0.4797754601089069,0.3402836797311043,0.7285733891540647,0.9179774373286356,1.0,0.9179774373286356,1.0,0.2494796472154736,0.5490909858791482,0.7494574777145102,0.2494796472154736,260724.1464574364,1541721.6172626812,0.8484575703724577,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3128.7221764693804,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.1587 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00532_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
