frame,time_s,method,joint_limit.max_violation,joint_limit.violated,smoothness.dof_velocity,smoothness.dof_acceleration,smoothness.dof_jerk,stability.base_height,stability.fallen
33,1.1,GMR / Constrained IK,0.0,0,0.06396663308378422,0.3620362450338029,7.64288323401743,0.8037368679852099,0
34,1.1333333333333333,GMR / Constrained IK,0.0,0,0.06318363073940872,0.35665775740096756,7.644928964552611,0.80391256798521,0
35,1.1666666666666667,GMR / Constrained IK,0.0,0,0.06622887143433097,0.415245351108048,7.620905318365272,0.80406738173521,0
36,1.2,GMR / Constrained IK,0.0,0,0.07268536594985904,0.4004994980741612,6.399859810146022,0.80427326048521,0
37,1.2333333333333334,GMR / Constrained IK,0.0,0,0.0764606842407707,0.2923801852515227,7.799102321488294,0.80451966048521,0
38,1.2666666666666666,GMR / Constrained IK,0.0,0,0.07512698779599912,0.34456737619311123,7.2650359243491875,0.80477761048521,0
39,1.3,GMR / Constrained IK,0.0,0,0.07737243019568027,0.39559498351085,7.512731248326196,0.8050680667352101,0
40,1.3333333333333333,GMR / Constrained IK,0.0,0,0.07891944314372844,0.382389336108607,7.920421175092847,0.8053409704852101,0
41,1.3666666666666667,GMR / Constrained IK,0.0,0,0.07571865299012996,0.355317239655308,7.5251789004995455,0.80552822923521,0
42,1.4,GMR / Constrained IK,0.0,0,0.07587692371485114,0.3769962602969851,7.172451933402155,0.8056162104852099,0
43,1.4333333333333333,GMR / Constrained IK,0.0,0,0.07894782772338349,0.4892147269127787,7.758077888002396,0.80565212923521,0
44,1.4666666666666666,GMR / Constrained IK,0.0,0,0.07707382100194761,0.593331547696507,6.546007914856305,0.8055934517352099,0
45,1.5,GMR / Constrained IK,0.0,0,0.07198713778525798,0.5369012877497561,8.165789674321765,0.8054194142352099,0
46,1.5333333333333334,GMR / Constrained IK,0.0,0,0.06802541968893659,0.4527462507148485,10.17883035317298,0.8050971079852101,0
47,1.5666666666666667,GMR / Constrained IK,0.0,0,0.0655662486089597,0.43040412580093046,11.456558472096956,0.80465464673521,0
48,1.6,GMR / Constrained IK,0.0,0,0.061967854808279176,0.5390304787618557,9.389042476859398,0.80418467548521,0
49,1.6333333333333333,GMR / Constrained IK,0.0,0,0.05371652311800879,0.5496842108867939,8.902477720893906,0.8037762517352101,0
50,1.6666666666666667,GMR / Constrained IK,0.0,0,0.043522431790564635,0.6690947348425693,6.647890388061068,0.8034898642352101,0
51,1.7,GMR / Constrained IK,0.0,0,0.03803760107236433,0.5656308123447178,8.132683166541046,0.80331195923521,0
52,1.7333333333333334,GMR / Constrained IK,0.0,0,0.035491498991177255,0.39103091372264964,8.708164099221232,0.8032521442352101,0
53,1.7666666666666666,GMR / Constrained IK,0.0,0,0.03326205796595334,0.28801225786479173,7.487780887379815,0.80326202298521,0
54,1.8,GMR / Constrained IK,0.0,0,0.030537020828882645,0.2646279688807586,6.819926724385087,0.80331048923521,0
55,1.8333333333333333,GMR / Constrained IK,0.0,0,0.02640180396273606,0.31489985027667894,4.672987883511553,0.8033576167352101,0
56,1.8666666666666667,GMR / Constrained IK,0.0,0,0.025600540168681116,0.33232808248354034,4.405984481433288,0.8033978054852101,0
57,1.9,GMR / Constrained IK,0.0,0,0.02540104299071777,0.2578224105752679,5.298649633917069,0.80341989923521,0
58,1.9333333333333333,GMR / Constrained IK,0.0,0,0.02186864240689581,0.2885147568258465,4.943586708395501,0.80340421048521,0
59,1.9666666666666666,GMR / Constrained IK,0.0,0,0.017235302058329256,0.30138588999570476,3.8898892538328687,0.80336830048521,0
60,2.0,GMR / Constrained IK,0.0,0,0.017764371080512268,0.3083184417095921,3.4367593159519236,0.8033196329852101,0
61,2.033333333333333,GMR / Constrained IK,0.0,0,0.021472872781678094,0.25241060807979415,4.433408180606783,0.80325882048521,0
62,2.066666666666667,GMR / Constrained IK,0.0,0,0.024042205761510844,0.2729044679203035,3.8497145554739753,0.80318418298521,0
63,2.1,GMR / Constrained IK,0.0,0,0.028027590884075925,0.17156479282269177,4.983741576623972,0.80306695923521,0
64,2.1333333333333333,GMR / Constrained IK,0.0,0,0.028552247330424028,0.1549128189577014,4.319259499079136,0.8029636829852099,0
65,2.1666666666666665,GMR / Constrained IK,0.0,0,0.028135708060719092,0.18286650097129775,3.7925195721261478,0.80289365673521,0
66,2.2,GMR / Constrained IK,0.0,0,0.025356659762738192,0.24042107704890786,4.0775799174900484,0.80286481673521,0
67,2.2333333333333334,GMR / Constrained IK,0.0,0,0.023133205656090058,0.25556392855921645,5.138151360513065,0.80287462548521,0
68,2.2666666666666666,GMR / Constrained IK,0.0,0,0.021282320921262192,0.26139454859117267,4.385966799020643,0.8028886517352101,0
69,2.3,GMR / Constrained IK,0.0,0,0.023429401079720077,0.29524146831591785,4.485167529122622,0.80288698048521,0
70,2.3333333333333335,GMR / Constrained IK,0.0,0,0.027081764592351277,0.2136914945670736,4.61344154873301,0.80284719423521,0
71,2.3666666666666667,GMR / Constrained IK,0.0,0,0.029864704182882226,0.13047777675747174,6.134869556119706,0.80277623173521,0
72,2.4,GMR / Constrained IK,0.0,0,0.02645126130751011,0.22306072840402702,3.9544344626146395,0.80269138298521,0
73,2.433333333333333,GMR / Constrained IK,0.0,0,0.02443551369311228,0.25390503066242076,2.976195230575152,0.80261440923521,0
74,2.466666666666667,GMR / Constrained IK,0.0,0,0.02575266717632416,0.2248301057461222,4.617612608678733,0.8025392379852101,0
75,2.5,GMR / Constrained IK,0.0,0,0.025618980502427016,0.21560070377454335,4.283113761823575,0.8024754854852101,0
76,2.533333333333333,GMR / Constrained IK,0.0,0,0.023563733011471237,0.16928704955831403,3.960637783985688,0.8024229504852101,0
77,2.566666666666667,GMR / Constrained IK,0.0,0,0.023032215283345796,0.15087729865581362,3.5743270425043256,0.80237908673521,0
78,2.6,GMR / Constrained IK,0.0,0,0.021919715660010355,0.14878825414339117,2.980267355914401,0.80234751673521,0
79,2.6333333333333333,GMR / Constrained IK,0.0,0,0.020801674182315218,0.19058233378990294,3.1145389077762404,0.8023258167352101,0
80,2.6666666666666665,GMR / Constrained IK,0.0,0,0.017472382846469136,0.20311366885526833,2.7511055150918833,0.80232294673521,0
81,2.7,GMR / Constrained IK,0.0,0,0.016946269994159845,0.20946440810078376,3.8600067215267506,0.80233342923521,0
82,2.7333333333333334,GMR / Constrained IK,0.0,0,0.015948262433560238,0.22496788788233568,3.6256550972011117,0.8023581304852101,0
83,2.7666666666666666,GMR / Constrained IK,0.0,0,0.014266227674683538,0.22072689700606316,4.45713189518698,0.8023918442352099,0
84,2.8,GMR / Constrained IK,0.0,0,0.014393181828243872,0.18637331357156997,5.935439193097572,0.80243863923521,0
85,2.8333333333333335,GMR / Constrained IK,0.0,0,0.012468529239104263,0.22714099295270185,4.3914545885059475,0.80247454923521,0
86,2.8666666666666667,GMR / Constrained IK,0.0,0,0.011318182341527963,0.19887288501130615,4.988871698621866,0.80249464798521,0
87,2.9,GMR / Constrained IK,0.0,0,0.012002371548187708,0.1675222170403029,4.85889569184322,0.80249170798521,0
88,2.933333333333333,GMR / Constrained IK,0.0,0,0.011702835634937143,0.23645953115103216,2.3556168928304033,0.80246120548521,0
89,2.966666666666667,GMR / Constrained IK,0.0,0,0.016468724289930157,0.15715978972725156,4.10932011671455,0.80239584298521,0
90,3.0,GMR / Constrained IK,0.0,0,0.01736960167402036,0.12740113507866851,3.7401413706252384,0.80229457923521,0
91,3.033333333333333,GMR / Constrained IK,0.0,0,0.016415095327770142,0.14616059720564317,2.9879572854008303,0.80217868548521,0
92,3.066666666666667,GMR / Constrained IK,0.0,0,0.015842820858650512,0.17943721589690048,2.6393238984507126,0.80206940673521,0
93,3.1,GMR / Constrained IK,0.0,0,0.016364957212743517,0.17810890324693485,3.1773898545136463,0.80197574673521,0
94,3.1333333333333333,GMR / Constrained IK,0.0,0,0.014530790814462381,0.19012246320316634,2.159118621459659,0.80190598298521,0
95,3.1666666666666665,GMR / Constrained IK,0.0,0,0.016415123736994698,0.14385146571459154,3.2746833901231,0.8018585142352099,0
96,3.2,GMR / Constrained IK,0.0,0,0.01591680668942377,0.118848703356943,3.572624292226431,0.80181692548521,0
97,3.2333333333333334,GMR / Constrained IK,0.0,0,0.013963376378824506,0.14232106783914966,2.6705378084507374,0.8017827479852101,0
98,3.2666666666666666,GMR / Constrained IK,0.0,0,0.015296132542035807,0.12908004514120458,1.4936071470713848,0.80175837923521,0
99,3.3,GMR / Constrained IK,0.0,0,0.01678820567393361,0.08091330850749341,1.8082413055587183,0.80173908548521,0
