trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
103,stage3_free,pd,free,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00103_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00103_09_12_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 3.0 --torque_clip 200.0 --time_scale 2.0 --target_blend 0.8 --root_height_offset 0.08 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,23,1.468197633959638,0.3187581761304391,False,True,0.0589043108435637,0.6736076299128638,8.084344269488355,59.02332609409069,0.2250120731975385,0.5920900338622153,0.2388001208983105,0.7622691318732437,27.982779959830136,188.36486848490784,27.982779959830136,188.36486848490784,0.2490017146378624,0.6120376865849197,0.8428196606224173,0.2490017146378624,9629707.87823867,65657741.47390234,1.8628676519375191,,,100.0,3.0,200.0,True,2.0,0,0.8,0.08,0.5,-3235.731682776395,False,root height below threshold: 0.2490 < 0.25; duration completed ratio too low: 0.3188 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00103_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
104,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00104_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00104_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 3.0 --torque_clip 200.0 --time_scale 2.0 --target_blend 0.8 --root_height_offset 0.08 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,23,1.4685,0.4603336738168201,False,True,0.0347046912158741,0.2972067667977562,8.145793802062242,56.21625026283099,0.201092263106995,0.6875256233728715,0.4839215611263194,1.5100304652385137,25.924199324446256,183.1802523266675,25.924199324446256,183.1802523266675,0.2437201369988663,0.6940164365937884,0.8616660148224651,0.2437201369988663,9892466.536542328,63364625.7397424,3.187023283764782,,,100.0,3.0,200.0,True,2.0,0,0.8,0.08,0.5,-3231.0217456307887,False,root height below threshold: 0.2437 < 0.25; duration completed ratio too low: 0.4603 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00104_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
105,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00105_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00105_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 3.0 --torque_clip 200.0 --time_scale 2.0 --target_blend 0.8 --root_height_offset 0.08 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,23,1.4673010380622835,0.4838816177337582,False,True,0.0396711369661588,0.2827906512474535,7.808819530382998,58.70049040510508,0.1754433720772782,0.620743860951163,0.4312734845785567,1.3778985952722234,25.31695636352782,182.60382557931212,25.31695636352782,182.60382557931212,0.2467987558028095,0.6905082880859826,0.8525090581927357,0.2467987558028095,9422458.95461535,63858553.51217083,1.7861911318528776,,,100.0,3.0,200.0,True,2.0,0,0.8,0.08,0.5,-3215.5751371291485,False,root height below threshold: 0.2468 < 0.25; duration completed ratio too low: 0.4839 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00105_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
106,stage3_free,pd,free,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00106_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00106_13_11_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 3.0 --torque_clip 200.0 --time_scale 2.0 --target_blend 0.8 --root_height_offset 0.08 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,23,1.477346278317152,0.5794173055859807,False,True,0.0644961378210471,0.5631769225029363,8.269256084800228,59.05779236422215,0.2060909859354436,0.6142054429050127,0.7372928708932236,1.5756958629158258,28.25486354036452,196.2017965600288,28.25486354036452,196.2017965600288,0.2478534724249289,0.6587999063793446,0.8414828206306897,0.2478534724249289,9868500.548571054,64864555.01635232,3.1726322794095183,,,100.0,3.0,200.0,True,2.0,0,0.8,0.08,0.5,-3243.748274535701,False,root height below threshold: 0.2479 < 0.25; duration completed ratio too low: 0.5794 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00106_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
107,stage3_free,pd,free,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00107_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00107_13_17_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 3.0 --torque_clip 200.0 --time_scale 2.0 --target_blend 0.8 --root_height_offset 0.08 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --ignore_actuator_ctrlrange --sim_dt 0.002 --max_time 1.5,23,1.4666666666666666,0.4322727272727276,False,True,0.0509621549313153,0.4782100210773391,6.008882073581767,57.015726816587,0.2123775285222055,0.5750436801932012,0.4821384749698174,1.426995522715416,20.667151479831777,179.27661328903358,20.667151479831777,179.27661328903358,0.2474014512005153,0.6376248892561722,0.8250295614122422,0.2474014512005153,7047305.499558472,63495087.552100256,1.036674914527788,,,100.0,3.0,200.0,True,2.0,0,0.8,0.08,0.5,-3157.781972478376,False,root height below threshold: 0.2474 < 0.25; duration completed ratio too low: 0.4323 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00107_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
108,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00108_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00108_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,30,1.455253623188406,0.2611228681688038,False,True,0.101202555561551,0.8635234813631563,1.326177974987139,21.986099727400703,0.2160420206889892,0.5874057776946587,0.4769144097821671,1.0566586945463294,0.8631625087819983,1.0,0.8631625087819983,1.0,0.2462025703404895,0.6207727513321574,0.857273772535847,0.2462025703404895,410995.8177908419,2246643.4401223795,0.8047109648961418,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3088.8487237692543,False,root height below threshold: 0.2462 < 0.25; duration completed ratio too low: 0.2611 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00108_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
109,stage3_free,pd,free,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00109_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00109_08_04_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,31,1.5,0.4813333333333336,False,True,0.2276393326525813,2.118116831600654,1.407524816388267,18.29230415946885,0.3324076436770656,0.6832465350901551,0.4337553457575679,0.8508934145157593,0.906041448322044,1.0,0.906041448322044,1.0,0.2478618277488907,0.5167953380016925,0.857066461785458,0.2478618277488907,338543.8137121568,2459308.699321652,0.5959867399454407,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3134.5037329166694,False,root height below threshold: 0.2479 < 0.25; duration completed ratio too low: 0.4813 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00109_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
110,stage3_free,pd,free,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00110_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00110_08_05_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,30,1.4597972972972977,0.3219625086785468,False,True,0.1544724188609847,2.242332512858725,1.5593572485474323,15.201472994911049,0.2475757889143224,0.5813451916297251,0.5021992984403525,1.1019365084278183,0.8916441125303318,1.0,0.8916441125303318,1.0,0.2487404529866166,0.5941862291621847,0.864100348614304,0.2487404529866166,367551.8961729821,2428215.64989283,1.0106551010013487,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3144.302617984808,False,root height below threshold: 0.2487 < 0.25; duration completed ratio too low: 0.3220 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00110_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
111,stage3_free,pd,free,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00111_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00111_09_01_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,31,1.5,0.2506666666666668,False,True,0.0794649303945983,2.201974066200754,1.4550846113323108,22.516075478131583,0.2912891455035122,0.7144686063471768,0.1830778096280284,1.0519119149886689,0.8401163166146857,1.0,0.8401163166146857,1.0,0.2477647087901026,0.6582203484565569,0.90723510092451,0.2477647087901026,373141.5352355205,2000834.5335220243,0.5614175963169157,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3105.6766044511364,False,root height below threshold: 0.2478 < 0.25; duration completed ratio too low: 0.2507 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00111_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
112,stage3_free,pd,free,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00112_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00112_09_12_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,30,1.4515135699373696,0.3623803530976954,False,True,0.1407826043759013,1.2946847296602289,1.5058683471272245,22.98268182024862,0.3022990672008725,0.6849282343990668,0.800861935321762,2.338175939203205,0.8551911013671244,1.0,0.8551911013671244,1.0,0.2495444701218505,0.6196675541253303,0.9228196606224174,0.2495444701218505,402403.6147430944,2530588.762991696,0.873919388836057,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3111.277485222201,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.3624 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00112_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
113,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00113_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00113_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,30,1.4518125000000002,0.3430195014852126,False,True,0.1111822218942338,2.243452315221456,1.2957766206333756,17.63944824209269,0.2675009517380878,0.6962267335217122,0.3585984781158577,1.1351994366042548,0.7851560001321943,1.0,0.7851560001321943,1.0,0.2474687195515918,0.6746171120439076,0.9416660148224651,0.2474687195515918,401649.3786138634,2855074.3913575406,0.8182438581219806,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3125.8636953128903,False,root height below threshold: 0.2475 < 0.25; duration completed ratio too low: 0.3430 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00113_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
114,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00114_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00114_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,30,1.4506271626297578,0.6548891572372055,False,True,0.2211601262265941,2.298205994115168,1.158930259467179,20.342719978486212,0.4054670040827144,0.6908600694401982,0.2849616599942379,0.4816153653955101,0.8612350404145627,1.0,0.8612350404145627,1.0,0.2499173169143823,0.5296123022586953,0.9325090581927358,0.2499173169143823,319558.76991004695,2388454.4557399536,0.592331828351651,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3136.839439434624,False,root height below threshold: 0.2499 < 0.25; duration completed ratio too low: 0.6549 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00114_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
115,stage3_free,pd,free,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00115_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00115_13_11_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,30,1.4605582524271843,0.6518055670959707,False,True,0.1918338312720341,2.294925868491071,1.0721562579367667,20.02347794005307,0.4071658836810553,0.6821834595766693,0.3344071729205108,0.8761759771157486,0.8606007465237228,1.0,0.8606007465237228,1.0,0.2495039010721167,0.5159618061313667,0.9214828206306898,0.2495039010721167,355763.51002516993,2234545.941030789,0.6419593683771706,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3133.562041016598,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.6518 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00115_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
116,stage3_free,pd,free,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00116_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00116_13_17_unitree_g1_gmr --mode pd --root_mode free --kp 120.0 --kd 3.0 --torque_clip 200.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.3 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --sim_dt 0.002 --max_time 1.5,31,1.5,0.3653333333333335,False,True,0.1453769044157432,1.8560811531952748,1.3530323556982866,16.320757142485228,0.3449104894906721,0.6426835591783941,0.1507068275983605,0.6651116847656653,0.7914544933976955,1.0,0.7914544933976955,1.0,0.249600778231224,0.5705678300604797,0.905274898297218,0.249600778231224,299717.014427101,2565331.8449035604,0.8826160064524268,,,120.0,3.0,200.0,False,1.5,0,0.8,0.16,0.3,-3125.3322739811874,False,root height below threshold: 0.2496 < 0.25; duration completed ratio too low: 0.3653 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00116_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
117,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00117_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00117_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 1.5,30,1.455253623188406,0.2899838167558822,False,True,0.1158219054745473,1.5983477303127074,1.2050984659114683,15.960442177781324,0.2199337722753702,0.6018087904823833,0.4898158004049187,1.035996436491874,0.8537254336901743,1.0,0.8537254336901743,1.0,0.2464455452625228,0.6208605219889402,0.85042519114841,0.2464455452625228,312051.90255236777,1915942.8051667232,0.8396803832456817,,,100.0,3.0,150.0,False,1.5,5,0.8,0.16,0.5,-3110.659883981032,False,root height below threshold: 0.2464 < 0.25; duration completed ratio too low: 0.2900 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00117_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
118,stage3_free,pd,free,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_quick/logs/stage3_free_00118_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00118_08_04_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 3.0 --torque_clip 150.0 --time_scale 1.5 --target_blend 0.8 --root_height_offset 0.16 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 5 --sim_dt 0.002 --max_time 1.5,31,1.5,0.3360000000000002,False,True,0.1605334158717697,2.2549193370383325,1.2646364479568122,14.191050475972322,0.253096241763481,0.6023156407324982,0.3521731750699229,0.9717586470886442,0.8633797952853927,1.0,0.8633797952853927,1.0,0.2497878677907662,0.5887681565310724,0.8551674976601085,0.2497878677907662,276437.2537535652,1673884.1749853313,0.7989810397796098,,,100.0,3.0,150.0,False,1.5,5,0.8,0.16,0.5,-3133.744631618648,False,root height below threshold: 0.2498 < 0.25; duration completed ratio too low: 0.3360 < 0.9,outputs/final product/pd_tracking_tuning_quick/trial_pkls/stage3_free_00118_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
