motion_name,method,body_name,global_position_error_mean,root_relative_position_error_mean,scale_normalised_position_error_mean,motion_range_difference,body_orientation_error_mean_deg,body_orientation_error_max_deg,body_or_pair,metric,value
135_04,gmr,right_hand,0.3330270044473144,0.4695569730423913,0.2913157478276073,0.2052556281936928,,,,,
135_04,gmr,left_hip,0.3172704578158362,0.4864713841472929,0.19641295908402387,0.25704228262609446,,,,,
135_04,gmr,right_hip,0.3112484704454383,0.47809114075797465,0.19581155406591894,0.29712799651990107,,,,,
135_04,gmr,left_knee,0.30198277447946165,0.4928168411065211,0.20323607572959468,0.21992320524618714,,,,,
135_04,gmr,right_knee,0.32202238916872017,0.4964954736748823,0.22302910015956126,0.26969897462519976,,,,,
135_04,gmr,left_foot,0.24545493813531577,0.4287922108210159,0.20286227126970008,0.23084012597435735,,,,,
135_04,gmr,right_foot,0.3147998357172971,0.4657331528494508,0.21402046666357746,0.2673210602553548,,,,,
135_04,gmr,pelvis/root,,,,,9.613283759743975,18.764467454421414,,,
135_04,gmr,torso,,,,,3.4414549994094576,18.17666189779007,,,
135_04,gmr,left_foot,,,,,4.739284289009755,49.510018605436194,,,
135_04,gmr,right_foot,,,,,5.9018184747774605,54.18418079960124,,,
135_04,gmr,left_hand,,,,,7.913378559078274,16.913993558945613,,,
135_04,gmr,right_hand,,,,,6.509426376379353,26.736848803434828,,,
47_01,direct_mapping,pelvis/root,0.7845200402709643,0.2860788679323989,0.15439357985747965,0.3545416290995471,,,,,
47_01,direct_mapping,torso,0.8962182382002148,0.508009962914413,0.1857056693013895,0.3812041550107031,,,,,
47_01,direct_mapping,head,0.8521888239363767,0.44479106962095144,0.12044071283438666,0.38478750511570714,,,,,
47_01,direct_mapping,left_shoulder,0.8266996181907744,0.35032480816010086,0.15509690157335118,0.4487034611366825,,,,,
47_01,direct_mapping,right_shoulder,0.8264730756259083,0.41429030478174134,0.15272149062546292,0.19338258007118225,,,,,
47_01,direct_mapping,left_elbow,0.8181073816664078,0.3238512168443173,0.1740933369002008,0.2780955010156243,,,,,
47_01,direct_mapping,right_elbow,0.8265679958385812,0.3824731624004509,0.24239115263582403,0.2337805721362619,,,,,
47_01,direct_mapping,left_hand,0.8002970750278722,0.2680313695889986,0.27257389796692477,0.3505452076577881,,,,,
47_01,direct_mapping,right_hand,0.8457415491840985,0.46674268790722545,0.45812479127528216,0.08731573465574359,,,,,
47_01,direct_mapping,left_hip,0.7888967077178012,0.29458707064635803,0.14003600450639553,0.2934806943832083,,,,,
47_01,direct_mapping,right_hip,0.7846984695920151,0.2822242554711174,0.16073160625284205,0.4102319193669938,,,,,
47_01,direct_mapping,left_knee,0.7888003244668153,0.25277951285397005,0.22371484024997124,0.46151928538184517,,,,,
47_01,direct_mapping,right_knee,0.7551509187316332,0.25699819159905346,0.1550606810814729,0.5344332851469675,,,,,
47_01,direct_mapping,left_foot,0.8389979463704015,0.3902705837990887,0.4089237625830489,0.9047845266476365,,,,,
47_01,direct_mapping,right_foot,0.7437936107147609,0.2707984821056242,0.1497942548879636,0.5051714319317011,,,,,
47_01,direct_mapping,pelvis/root,,,,,0.26707889213394814,0.7463103606866835,,,
47_01,direct_mapping,torso,,,,,1.1473199320590364,3.177254567160733,,,
47_01,direct_mapping,left_foot,,,,,10.592163101941075,26.734943423209224,,,
47_01,direct_mapping,right_foot,,,,,7.13796501979885,19.3195085673312,,,
47_01,direct_mapping,left_hand,,,,,11.385868075296386,21.82995634769722,,,
47_01,direct_mapping,right_hand,,,,,7.824530927871296,20.302790366321666,,,
47_01,direct_mapping,,,,,,,,left_shoulder_yaw_link | torso_link,self_collision_frame_count,76.0
47_01,basic_ik,pelvis/root,0.7734340024734491,0.507920462975834,0.28222226188661487,0.1614135229547691,,,,,
47_01,basic_ik,torso,0.9131031570958789,0.6934027495543851,0.3486446908160543,0.15719289256595428,,,,,
47_01,basic_ik,head,0.8568941311913564,0.6098133586475687,0.2349824750241227,0.21820253931141798,,,,,
47_01,basic_ik,left_shoulder,0.8195864446382018,0.5282661292386244,0.24899688754012064,0.26035339696003557,,,,,
47_01,basic_ik,right_shoulder,0.8288237335096406,0.6216483055256117,0.3054989252046171,0.1006624251714144,,,,,
47_01,basic_ik,left_elbow,0.7945697753878926,0.5015350320879018,0.2619272142866334,0.12518292042290755,,,,,
47_01,basic_ik,right_elbow,0.7972538269541501,0.5751760799919379,0.32892773310700385,0.17465929852708614,,,,,
47_01,basic_ik,left_hand,0.7768964497856675,0.47789549824695127,0.25141941286435043,0.1711220873326001,,,,,
47_01,basic_ik,right_hand,0.7767093471685523,0.5618837690960548,0.32201836359600183,0.19121254141893834,,,,,
47_01,basic_ik,left_hip,0.7659686616386281,0.48833845593622643,0.25444665250799453,0.14234807612486544,,,,,
47_01,basic_ik,right_hip,0.7612802317200983,0.4916165532743264,0.2734293111688402,0.2365342386303218,,,,,
47_01,basic_ik,left_knee,0.7471148905322719,0.4508845708668195,0.27106692848628056,0.12446336348087379,,,,,
47_01,basic_ik,right_knee,0.7505707124110089,0.5037898259998849,0.30749853672154664,0.13839956955390256,,,,,
47_01,basic_ik,left_foot,0.7272887871035629,0.4251465371694453,0.2755248223271581,0.09002849232661894,,,,,
47_01,basic_ik,right_foot,0.727669549152442,0.4805620330094176,0.3113415087611521,0.12124360027994907,,,,,
47_01,basic_ik,pelvis/root,,,,,27.54975897808817,44.94613052091801,,,
47_01,basic_ik,torso,,,,,8.976330667596129,12.390903002335559,,,
47_01,basic_ik,left_foot,,,,,76.7077167997154,134.67681767163063,,,
47_01,basic_ik,right_foot,,,,,64.23379402847335,174.59546528448598,,,
47_01,basic_ik,left_hand,,,,,23.72196517513866,42.29231228835364,,,
47_01,basic_ik,right_hand,,,,,28.829559488965597,95.52512493358172,,,
47_01,basic_ik,,,,,,,,right_hip_pitch_link | right_wrist_yaw_link,self_collision_frame_count,143.0
47_01,basic_ik,,,,,,,,right_hip_pitch_link | right_wrist_pitch_link,self_collision_frame_count,119.0
47_01,basic_ik,,,,,,,,left_hip_roll_link | left_wrist_yaw_link,self_collision_frame_count,147.0
47_01,basic_ik,,,,,,,,left_hip_roll_link | left_wrist_pitch_link,self_collision_frame_count,135.0
47_01,basic_ik,,,,,,,,left_hip_pitch_link | left_wrist_yaw_link,self_collision_frame_count,135.0
47_01,basic_ik,,,,,,,,left_hip_pitch_link | left_wrist_pitch_link,self_collision_frame_count,112.0
47_01,basic_ik,,,,,,,,right_hip_roll_link | right_wrist_yaw_link,self_collision_frame_count,69.0
47_01,basic_ik,,,,,,,,right_hip_roll_link | right_wrist_pitch_link,self_collision_frame_count,75.0
47_01,gmr,pelvis/root,0.3455653820192344,0.36429055842807717,0.07854127848469507,0.24246299445955574,,,,,
47_01,gmr,torso,0.5866650646634728,0.597295606599584,0.22541481808593067,0.27256798744076416,,,,,
47_01,gmr,head,0.5166220131037879,0.5283971922534444,0.10705590159741754,0.3131435367121516,,,,,
47_01,gmr,left_shoulder,0.42691520053902215,0.4338327969983831,0.12845723654251004,0.32533778144890907,,,,,
47_01,gmr,right_shoulder,0.47487239316815366,0.48968248093980965,0.0889486059013472,0.13232278211276124,,,,,
47_01,gmr,left_elbow,0.4041298212890117,0.41170341257813103,0.12876482528892813,0.01657586991696021,,,,,
47_01,gmr,right_elbow,0.3949469920680699,0.40377165983671526,0.15611154376016173,0.2767023768503324,,,,,
47_01,gmr,left_hand,0.3581307495100266,0.3683721274883397,0.13196831506146833,0.17813867086020724,,,,,
47_01,gmr,right_hand,0.3683076971867488,0.3810655263417951,0.1638019879826792,0.2781753001143467,,,,,
47_01,gmr,left_hip,0.3522883349879989,0.37037354007723267,0.0836008723499237,0.1724554359342714,,,,,
47_01,gmr,right_hip,0.3408797230279652,0.35913034517645365,0.10052177780788221,0.2870286354289858,,,,,
47_01,gmr,left_knee,0.2963246932066695,0.3191174521453172,0.10316886486050182,0.19803764220418113,,,,,
47_01,gmr,right_knee,0.3021070952668292,0.32381400814797284,0.14249135514745265,0.35447903600230857,,,,,
47_01,gmr,left_foot,0.22939756732312996,0.25915421383044,0.09867180937885806,0.19126106213965416,,,,,
47_01,gmr,right_foot,0.2344017184621156,0.2616533155272066,0.1262325440498937,0.3290851964914651,,,,,
47_01,gmr,pelvis/root,,,,,4.719084391501293,9.81823630006616,,,
47_01,gmr,torso,,,,,2.0303754669589953,6.337662863361368,,,
47_01,gmr,left_foot,,,,,13.216015835550937,27.973065967190884,,,
47_01,gmr,right_foot,,,,,7.292564956037132,19.00548993716431,,,
47_01,gmr,left_hand,,,,,5.98757590777226,13.849508243719496,,,
47_01,gmr,right_hand,,,,,3.7048558483319964,15.084619329546985,,,
76_10,direct_mapping,pelvis/root,0.30704206629617997,0.09702239546744085,0.12971662564811173,0.22751944597476803,,,,,
76_10,direct_mapping,torso,0.3997985518299741,0.26828413202598544,0.11597639692858366,0.218329270503943,,,,,
76_10,direct_mapping,head,0.36072180851591545,0.20268833108328052,0.10729845107181808,0.19718007903416399,,,,,
76_10,direct_mapping,left_shoulder,0.3035107805404151,0.18202906322507065,0.12593756887678798,0.11638400875133932,,,,,
76_10,direct_mapping,right_shoulder,0.5042893847871239,0.16750727649953104,0.12587602650493718,0.15895677230785352,,,,,
76_10,direct_mapping,left_elbow,0.2775721529451722,0.15022992582669928,0.1659108078138331,0.17792972772013735,,,,,
76_10,direct_mapping,right_elbow,0.5696867900836824,0.1357987802040922,0.1629669126702144,0.13865180481028397,,,,,
76_10,direct_mapping,left_hand,0.23403457181447246,0.2467264167809393,0.34183236097910746,0.1790984109811673,,,,,
76_10,direct_mapping,right_hand,0.6079138881973192,0.2654980005734332,0.36236989564794747,0.17563455179275764,,,,,
76_10,direct_mapping,left_hip,0.25583357847526333,0.11046434661236366,0.103232405811848,0.1568178991593702,,,,,
76_10,direct_mapping,right_hip,0.38867553441696934,0.09467454676579934,0.11433965198251958,0.20445262775648126,,,,,
76_10,direct_mapping,left_knee,0.2103277495346043,0.11679421400606708,0.08724610176657227,0.027191899443062603,,,,,
76_10,direct_mapping,right_knee,0.46286141586908913,0.10033671637298157,0.10385937830480158,0.20619176096384947,,,,,
76_10,direct_mapping,left_foot,0.13294272226702775,0.16261027287944899,0.14358702303136328,0.1839052237732339,,,,,
76_10,direct_mapping,right_foot,0.5117828660515563,0.0862978636601847,0.09889024881978535,0.23729970307144718,,,,,
76_10,direct_mapping,pelvis/root,,,,,3.0165764912698285,5.919192552174442,,,
76_10,direct_mapping,torso,,,,,2.983235067366222,5.95228978227891,,,
76_10,direct_mapping,left_foot,,,,,8.84693490951187,22.590527608667962,,,
76_10,direct_mapping,right_foot,,,,,11.131731388479997,34.226319759226776,,,
76_10,direct_mapping,left_hand,,,,,28.39316363890453,79.03367330024453,,,
76_10,direct_mapping,right_hand,,,,,21.432665803438415,55.34556617108526,,,
76_10,direct_mapping,,,,,,,,left_shoulder_yaw_link | left_wrist_roll_link,self_collision_frame_count,56.0
76_10,direct_mapping,,,,,,,,left_shoulder_roll_link | left_wrist_roll_link,self_collision_frame_count,51.0
76_10,direct_mapping,,,,,,,,left_shoulder_roll_link | left_wrist_pitch_link,self_collision_frame_count,48.0
76_10,direct_mapping,,,,,,,,left_shoulder_pitch_link | left_wrist_pitch_link,self_collision_frame_count,46.0
76_10,direct_mapping,,,,,,,,left_shoulder_pitch_link | left_wrist_yaw_link,self_collision_frame_count,42.0
76_10,direct_mapping,,,,,,,,right_shoulder_yaw_link | right_wrist_roll_link,self_collision_frame_count,35.0
76_10,basic_ik,pelvis/root,0.31258993193583057,0.06688154273510939,0.06544159740274684,0.02470717224019605,,,,,
76_10,basic_ik,torso,0.4180090654713982,0.2784003545156017,0.1096774251295357,0.01862088352578922,,,,,
76_10,basic_ik,head,0.32954186939478985,0.21327431745672473,0.05812201637211223,0.05750050239337778,,,,,
76_10,basic_ik,left_shoulder,0.3515112123839825,0.16399489235882617,0.042715388753092304,0.03504610734024666,,,,,
76_10,basic_ik,right_shoulder,0.36824502429498596,0.1659293235415112,0.055625130667931864,0.05229311002340896,,,,,
76_10,basic_ik,left_elbow,0.34457886157098716,0.08915744096246334,0.08372001429445732,0.02294559498515786,,,,,
76_10,basic_ik,right_elbow,0.346281264759305,0.08821336111337773,0.06975551143236247,0.021643500763466016,,,,,
76_10,basic_ik,left_hand,0.3298870279445962,0.1151652827339609,0.038964599916807965,0.07688141946945039,,,,,
76_10,basic_ik,right_hand,0.3348476733754688,0.11169132205084421,0.02329868086470732,0.04060625365368818,,,,,
76_10,basic_ik,left_hip,0.31986777198712124,0.08144903658201437,0.042924214516854506,0.026717965241631076,,,,,
76_10,basic_ik,right_hip,0.3226549658858038,0.07672788522881027,0.042232847672719113,0.03409618678724306,,,,,
76_10,basic_ik,left_knee,0.31386823299533023,0.07266153780742558,0.022748086420198602,0.0018196563563386296,,,,,
76_10,basic_ik,right_knee,0.3199277050452418,0.07487651942741894,0.013360193529204964,0.007840374073111235,,,,,
76_10,basic_ik,left_foot,0.29830636083710554,0.030071236925693124,0.027476614727551706,0.005084038768140758,,,,,
76_10,basic_ik,right_foot,0.31027561909086715,0.022647652510346734,0.008162521565468903,0.0020667815948165087,,,,,
76_10,basic_ik,pelvis/root,,,,,12.050753279164537,22.59094525755586,,,
76_10,basic_ik,torso,,,,,4.897482240104752,8.419481253404577,,,
76_10,basic_ik,left_foot,,,,,81.94760904433811,90.0424916954163,,,
76_10,basic_ik,right_foot,,,,,80.48691482687677,83.81748502380883,,,
76_10,basic_ik,left_hand,,,,,32.621027777441746,173.2995544790238,,,
76_10,basic_ik,right_hand,,,,,84.06806996814885,178.7611690689674,,,
76_10,basic_ik,,,,,,,,left_hip_pitch_link | left_wrist_yaw_link,self_collision_frame_count,192.0
76_10,basic_ik,,,,,,,,left_hip_pitch_link | left_wrist_pitch_link,self_collision_frame_count,166.0
76_10,basic_ik,,,,,,,,left_shoulder_yaw_link | torso_link,self_collision_frame_count,89.0
76_10,basic_ik,,,,,,,,left_hip_roll_link | left_wrist_yaw_link,self_collision_frame_count,68.0
76_10,basic_ik,,,,,,,,left_hip_roll_link | left_wrist_pitch_link,self_collision_frame_count,14.0
76_10,basic_ik,,,,,,,,right_shoulder_yaw_link | torso_link,self_collision_frame_count,46.0
76_10,basic_ik,,,,,,,,right_elbow_link | torso_link,self_collision_frame_count,12.0
76_10,basic_ik,,,,,,,,left_wrist_roll_link | torso_link,self_collision_frame_count,7.0
76_10,basic_ik,,,,,,,,left_elbow_link | torso_link,self_collision_frame_count,13.0
76_10,basic_ik,,,,,,,,left_wrist_yaw_link | torso_link,self_collision_frame_count,1.0
76_10,basic_ik,,,,,,,,left_elbow_link | left_wrist_pitch_link,self_collision_frame_count,1.0
76_10,basic_ik,,,,,,,,left_wrist_roll_link | left_wrist_yaw_link,self_collision_frame_count,1.0
76_10,basic_ik,,,,,,,,left_elbow_link | left_wrist_yaw_link,self_collision_frame_count,1.0
76_10,basic_ik,,,,,,,,right_hip_roll_link | right_wrist_yaw_link,self_collision_frame_count,65.0
76_10,basic_ik,,,,,,,,right_hip_pitch_link | right_wrist_yaw_link,self_collision_frame_count,88.0
76_10,basic_ik,,,,,,,,right_hip_pitch_link | right_wrist_pitch_link,self_collision_frame_count,49.0
76_10,gmr,pelvis/root,0.12046595082303731,0.09879169052022907,0.032122922576396734,0.029451351915217663,,,,,
76_10,gmr,torso,0.3195159582537695,0.3107870282231476,0.1411740035874017,0.02655355132430097,,,,,
76_10,gmr,head,0.24811894121352757,0.23188889271070737,0.027464883235612976,0.03347021052566486,,,,,
76_10,gmr,left_shoulder,0.23168391345193756,0.2038220323498796,0.06911766142673946,0.04639297536783887,,,,,
76_10,gmr,right_shoulder,0.2326593652499048,0.20067251674165518,0.06885834438743814,0.09422371352840103,,,,,
76_10,gmr,left_elbow,0.2215330776867682,0.1749432591144732,0.1528124601278115,0.17664881311863584,,,,,
76_10,gmr,right_elbow,0.20757401831220879,0.15055879296477973,0.11694264470268086,0.09291630987157341,,,,,
76_10,gmr,left_hand,0.22380660017374665,0.1782727506500897,0.15900992861678281,0.27634114205490456,,,,,
76_10,gmr,right_hand,0.2078548350796089,0.15335811569762808,0.12240388633514024,0.1897530164447343,,,,,
76_10,gmr,left_hip,0.13437917283960663,0.11106732901792195,0.020304004396825087,0.0427668477035,,,,,
76_10,gmr,right_hip,0.13563024843769883,0.11050610690482253,0.014763635842476995,0.028054081830114572,,,,,
76_10,gmr,left_knee,0.1659090734878266,0.11947568606579355,0.09259533951033204,0.07806147381444195,,,,,
76_10,gmr,right_knee,0.18568326139252753,0.1333962329510066,0.10017732896959011,0.047042446880303186,,,,,
76_10,gmr,left_foot,0.04432844427686964,0.040474224069175675,0.018782352096888024,0.022523187066303803,,,,,
76_10,gmr,right_foot,0.052299620499943536,0.04013499315638001,0.027945678040399106,0.009416099543591003,,,,,
76_10,gmr,pelvis/root,,,,,7.8578626239497975,14.914488672043367,,,
76_10,gmr,torso,,,,,3.8575551356386475,6.433190271160995,,,
76_10,gmr,left_foot,,,,,1.4566301845016756,9.867173096756682,,,
76_10,gmr,right_foot,,,,,1.2722545532213891,3.801311980177579,,,
76_10,gmr,left_hand,,,,,4.563919612940549,8.004979054665869,,,
76_10,gmr,right_hand,,,,,3.9499910657516852,7.405686146748739,,,
