method,metric,label,unit,direction,valid_motion_count,mean,median,standard_deviation,minimum,maximum,p95,confidence_interval_95_lower,confidence_interval_95_upper,total_motion_count,successful_motion_count,failed_motion_count,success_rate
basic_ik,root_horizontal_trajectory_error_mean,Root Horizontal Trajectory Error Mean,,lower,9,0.23524946185670348,0.28147994196215304,0.16771957171822938,0.010926784913158988,0.4800110652282691,0.4648700220424054,0.10632878654440062,0.36417013716900637,9,0,9,0.0
basic_ik,root_vertical_position_error_mean,Root Vertical Position Error Mean,,lower,9,0.16063683784439642,0.1641519919869753,0.053036491219623554,0.06536153492910586,0.24829128412376886,0.2349883380184255,0.1198693818213393,0.20140429386745354,9,0,9,0.0
basic_ik,root_displacement_error_mean,Root Displacement Error Mean,,lower,9,0.23431380374558758,0.2811091068624346,0.1684542381276916,0.007392812571410861,0.4798146398357703,0.4647209889252897,0.1048284138405462,0.36379919365062896,9,0,9,0.0
basic_ik,root_heading_error_mean_deg,Root Heading Error Mean Deg,,lower,9,51.46014759970522,52.036170447584645,25.51470122679465,15.515295335002394,84.43195336668956,82.76687325191922,31.84781208720947,71.07248311220098,9,0,9,0.0
basic_ik,final_root_displacement_difference,Final Root Displacement Difference,,lower,9,0.3422629306970571,0.31417659606836046,0.3813775035368911,0.0092808237623523,1.095473164068785,0.9791707362214878,0.04911023062041969,0.6354156307736945,9,0,9,0.0
basic_ik,motion_range_preservation_error_mean,Motion Range Preservation Error Mean,,lower,9,0.606094967279706,0.19350327757535704,0.8889007190276885,0.021207577386611023,2.5854965293315444,2.1829960262233326,-0.07717461067489606,1.289364545234308,9,0,9,0.0
basic_ik,body_orientation_error_median,Body Orientation Error Median,,lower,9,38.99296925364573,36.12767200776295,17.781820154619602,22.303275965107225,80.52261386672834,67.28733255743269,25.32465231764254,52.661286189648926,9,0,9,0.0
basic_ik,body_orientation_error_std,Body Orientation Error Std,,lower,9,43.06547710643092,41.810100764521515,9.298032605655703,29.341096368784374,59.03192631550929,56.46393778906585,35.91837656046251,50.212577652399325,9,0,9,0.0
basic_ik,body_orientation_error_max,Body Orientation Error Max,,lower,9,175.8269029980623,179.54399896768737,7.327573217572685,157.62693669958415,179.9326021339023,179.9237355769392,170.19443161781768,181.45937437830693,9,0,9,0.0
basic_ik,body_orientation_error_p95,Body Orientation Error P95,,lower,9,139.98412802305714,137.91767439131456,26.91181958716515,96.2637912117638,170.64679961710354,169.88469098543717,119.2978722717667,160.67038377434758,9,0,9,0.0
basic_ik,mean_joint_velocity,Mean Joint Velocity,,lower,9,0.9759217614957456,0.9683749490750592,0.4474948433573013,0.32313433078314774,1.8411720634761415,1.6317764431384723,0.6319467750742532,1.3198967479172379,9,0,9,0.0
basic_ik,rms_joint_velocity,Rms Joint Velocity,,lower,9,2.650089386140971,2.2356459327021923,1.2899430913943466,1.1882956140425647,5.0828462821136755,4.808309308563995,1.658551351829835,3.6416274204521075,9,0,9,0.0
basic_ik,maximum_joint_velocity,Maximum Joint Velocity,,lower,9,55.04280714467505,46.14053593566949,26.258098502964273,28.314007440467527,109.85437049730353,101.08022890740995,34.85904590119708,75.22656838815303,9,0,9,0.0
